trace_id,span_id,trace_state,parent_span_id,flags,name,kind,start_time_unix_nano,end_time_unix_nano,attributes,dropped_attributes_count,events,dropped_events_count,links,dropped_links_count,status,resource,resource_schema_url,instrumentation_scope,span_schema_url
97ca5f0c8122fd7fe616b3bdca71094b,b0cc6d2e8f388f66,null,97d8c1af5b031411,256,resolveAnyValue,SPAN_KIND_INTERNAL,1761344688084618959,1761344688084629709,{},null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""flagd"",""telemetry.sdk.version"":""1.37.0"",""process.runtime.version"":""go1.24.5"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""go"",""service.version"":""v0.12.8"",""os.type"":""linux"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux be1351b698ab 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.34.0,"{""name"":""jsonEvaluator"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
97ca5f0c8122fd7fe616b3bdca71094b,97d8c1af5b031411,null,12f46abc1e475377,768,flagd.ofrep,SPAN_KIND_SERVER,1761344688084555959,1761344688084660000,"{""network.peer.port"":""46786"",""http.response.status_code"":""200"",""http.request.body.size"":""15"",""user_agent.original"":""python-requests/2.32.4"",""network.protocol.version"":""1.1"",""url.path"":""/ofrep/v1/evaluate/flags/loadGeneratorFloodHomepage"",""server.address"":""flagd"",""http.response.body.size"":""94"",""network.peer.address"":""172.19.0.26"",""url.scheme"":""http"",""http.request.method"":""POST"",""client.address"":""172.19.0.26"",""server.port"":""8016""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""flagd"",""host.name"":""docker-desktop"",""process.runtime.version"":""go1.24.5"",""telemetry.sdk.language"":""go"",""telemetry.sdk.name"":""opentelemetry"",""service.namespace"":""opentelemetry-demo"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux be1351b698ab 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""os.type"":""linux"",""telemetry.sdk.version"":""1.37.0"",""service.version"":""v0.12.8""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.34.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp"",""version"":""0.62.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,6c715da8b168ad69,null,20d5dc15ddc8dbb3,null,router frontend egress,SPAN_KIND_CLIENT,1761344704651298000,1761344704662734000,"{""upstream_address"":""172.19.0.25:8080"",""upstream_cluster.name"":""frontend"",""peer.address"":""172.19.0.25:8080"",""response_flags"":""-"",""http.status_code"":""200"",""http.protocol"":""HTTP/1.1"",""component"":""proxy"",""upstream_cluster"":""frontend""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""cpp"",""service.name"":""frontend-proxy"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""envoy""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,20d5dc15ddc8dbb3,null,e9de80603b9035ce,null,ingress,SPAN_KIND_SERVER,1761344704650666000,1761344704662751000,"{""response_flags"":""-"",""node_id"":"""",""upstream_cluster"":""frontend"",""http.protocol"":""HTTP/1.1"",""guid:x-request-id"":""7cefa64d-6ec0-9767-980c-e185a5bdad37"",""component"":""proxy"",""zone"":"""",""upstream_cluster.name"":""frontend"",""downstream_cluster"":""-"",""peer.address"":""172.19.0.26"",""user_agent"":""python-requests/2.32.4"",""request_size"":""0"",""http.status_code"":""200"",""http.method"":""GET"",""http.url"":""http://frontend-proxy:8080/api/recommendations?productIds=L9ECAV7KIM"",""response_size"":""1330""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.namespace"":""opentelemetry-demo"",""service.name"":""frontend-proxy"",""telemetry.sdk.name"":""envoy"",""telemetry.sdk.language"":""cpp"",""host.name"":""docker-desktop"",""os.type"":""linux"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,d00fe28645ac90f6,null,37ccc02c2802ac0f,768,oteldemo.ProductCatalogService/ListProducts,SPAN_KIND_SERVER,1761344704657029675,1761344704657115634,"{""rpc.service"":""oteldemo.ProductCatalogService"",""server.port"":""46888"",""rpc.grpc.status_code"":""0"",""server.address"":""172.19.0.21"",""app.products.count"":""10"",""rpc.method"":""ListProducts"",""rpc.system"":""grpc""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.namespace"":""opentelemetry-demo"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""process.executable.name"":""product-catalog"",""process.runtime.version"":""go1.24.9"",""process.owner"":""nonroot"",""host.name"":""docker-desktop"",""service.version"":""2.1.3"",""service.name"":""product-catalog"",""telemetry.sdk.name"":""opentelemetry"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.command_args"":""[\""./product-catalog\""]"",""process.pid"":""1"",""os.type"":""linux"",""process.executable.path"":""/usr/src/app/product-catalog"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.language"":""go"",""process.runtime.name"":""go""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,b2e2c76f5f6de8c4,null,9bbfb4d7bf7433ea,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344704659577342,1761344704659610842,"{""rpc.service"":""oteldemo.ProductCatalogService"",""server.address"":""172.19.0.25"",""server.port"":""58260"",""app.product.name"":""Starsense Explorer Refractor Telescope"",""rpc.method"":""GetProduct"",""app.product.id"":""66VCHSJNUP"",""rpc.grpc.status_code"":""0"",""rpc.system"":""grpc""}",null,"[{""time_unix_nano"":""1761344704659585467"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.version"":""1.38.0"",""service.namespace"":""opentelemetry-demo"",""process.runtime.version"":""go1.24.9"",""service.version"":""2.1.3"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""process.runtime.name"":""go"",""process.executable.name"":""product-catalog"",""host.name"":""docker-desktop"",""os.type"":""linux"",""process.owner"":""nonroot"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.command_args"":""[\""./product-catalog\""]"",""telemetry.sdk.language"":""go"",""telemetry.sdk.name"":""opentelemetry"",""process.executable.path"":""/usr/src/app/product-catalog"",""service.name"":""product-catalog"",""process.pid"":""1""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,74988655c68aa12e,null,749888574e130adb,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344704659554800,1761344704659608717,"{""rpc.method"":""GetProduct"",""app.product.name"":""Eclipsmart Travel Refractor Telescope"",""rpc.grpc.status_code"":""0"",""app.product.id"":""1YMWWN1N4O"",""server.address"":""172.19.0.25"",""rpc.service"":""oteldemo.ProductCatalogService"",""server.port"":""58260"",""rpc.system"":""grpc""}",null,"[{""time_unix_nano"":""1761344704659570550"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""os.type"":""linux"",""process.executable.name"":""product-catalog"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""process.command_args"":""[\""./product-catalog\""]"",""service.name"":""product-catalog"",""service.version"":""2.1.3"",""host.name"":""docker-desktop"",""process.pid"":""1"",""process.runtime.version"":""go1.24.9"",""telemetry.sdk.language"":""go"",""process.executable.path"":""/usr/src/app/product-catalog"",""process.runtime.name"":""go"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""telemetry.sdk.version"":""1.38.0"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.owner"":""nonroot""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
e29bbaf26b6a0e0fab4ec8b89cf3bf91,889a7dfcf921b868,null,,null,image-provider,SPAN_KIND_SERVER,1761344700932000000,1761344700932000000,"{""net.sock.peer.addr"":""172.19.0.10"",""http.method"":""GET"",""http.user_agent"":""Go-http-client/1.1"",""http.route"":""/status"",""http.target"":""/status"",""net.host.name"":""_"",""http.request_content_length"":""0"",""http.scheme"":""http"",""net.sock.peer.port"":""35452"",""http.status_code"":""200"",""http.flavor"":""1.1"",""net.host.port"":""8081"",""http.response_content_length"":""98""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux"",""service.name"":""image-provider""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""nginx"",""version"":""1.29.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,ee00e89bfa4577a3,null,086c3e59570d5dc0,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344704659685050,1761344704659817216,"{""rpc.system"":""grpc"",""rpc.service"":""oteldemo.ProductCatalogService"",""app.product.id"":""LS4PSXUNUM"",""server.port"":""58260"",""app.product.name"":""Red Flashlight"",""rpc.method"":""GetProduct"",""server.address"":""172.19.0.25"",""rpc.grpc.status_code"":""0""}",null,"[{""time_unix_nano"":""1761344704659728384"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.language"":""go"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""process.executable.name"":""product-catalog"",""service.name"":""product-catalog"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""os.type"":""linux"",""process.command_args"":""[\""./product-catalog\""]"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.runtime.name"":""go"",""process.owner"":""nonroot"",""process.runtime.version"":""go1.24.9"",""telemetry.sdk.version"":""1.38.0"",""service.version"":""2.1.3"",""process.executable.path"":""/usr/src/app/product-catalog"",""process.pid"":""1"",""service.namespace"":""opentelemetry-demo""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,d9cd4ca00a87ded3,null,219f1e4bd1dc4a66,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344704659554925,1761344704659639258,"{""server.address"":""172.19.0.25"",""rpc.service"":""oteldemo.ProductCatalogService"",""rpc.grpc.status_code"":""0"",""app.product.name"":""Optical Tube Assembly"",""rpc.system"":""grpc"",""app.product.id"":""9SIQT8TOJO"",""rpc.method"":""GetProduct"",""server.port"":""58260""}",null,"[{""time_unix_nano"":""1761344704659607675"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.executable.path"":""/usr/src/app/product-catalog"",""process.command_args"":""[\""./product-catalog\""]"",""service.version"":""2.1.3"",""process.executable.name"":""product-catalog"",""service.name"":""product-catalog"",""host.name"":""docker-desktop"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""os.type"":""linux"",""process.runtime.version"":""go1.24.9"",""process.owner"":""nonroot"",""service.namespace"":""opentelemetry-demo"",""process.runtime.name"":""go"",""process.pid"":""1"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.language"":""go""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,e9de80603b9035ce,null,468e17cf4b13ddbc,256,GET,SPAN_KIND_CLIENT,1761344704649589509,1761344704663209050,"{""http.method"":""GET"",""http.url"":""http://frontend-proxy:8080/api/recommendations?productIds=L9ECAV7KIM"",""http.status_code"":""200""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""1.38.0"",""host.name"":""docker-desktop"",""service.name"":""load-generator"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.language"":""python"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.requests"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
ffc68b211302565071c5116c7dd663ae,468e17cf4b13ddbc,null,,256,user_get_recommendations,SPAN_KIND_INTERNAL,1761344704648122800,1761344704663270300,"{""product.id"":""L9ECAV7KIM""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.language"":""python"",""service.namespace"":""opentelemetry-demo"",""service.version"":""2.1.3"",""service.name"":""load-generator"",""os.type"":""linux"",""host.name"":""docker-desktop"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.name"":""opentelemetry""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""locustfile"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,37ccc02c2802ac0f,null,a0637d191e4d12b7,256,/oteldemo.ProductCatalogService/ListProducts,SPAN_KIND_CLIENT,1761344704656533550,1761344704657616009,"{""rpc.grpc.status_code"":""0"",""rpc.method"":""ListProducts"",""rpc.system"":""grpc"",""rpc.service"":""oteldemo.ProductCatalogService""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.auto.version"":""0.59b0"",""telemetry.sdk.language"":""python"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""1.38.0"",""service.namespace"":""opentelemetry-demo"",""os.type"":""linux"",""service.name"":""recommendation"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.grpc"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
ffc68b211302565071c5116c7dd663ae,ad7fefee4254b459,null,c76366a4c3550acc,768,/oteldemo.RecommendationService/ListRecommendations,SPAN_KIND_SERVER,1761344704656128217,1761344704657973884,"{""net.peer.ip"":""172.19.0.25"",""rpc.method"":""ListRecommendations"",""rpc.user_agent"":""grpc-node-js/1.12.6"",""app.products_recommended.count"":""5"",""rpc.grpc.status_code"":""0"",""rpc.service"":""oteldemo.RecommendationService"",""rpc.system"":""grpc"",""net.peer.port"":""52872""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""os.type"":""linux"",""host.name"":""docker-desktop"",""telemetry.auto.version"":""0.59b0"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""recommendation"",""telemetry.sdk.language"":""python""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.grpc"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
0723eccbe958167a1fc660602dc954ad,3671e5915012124f,null,c79f24fd1c1e6a68,768,/oteldemo.RecommendationService/ListRecommendations,SPAN_KIND_SERVER,1761344705870678884,1761344705871927176,"{""rpc.method"":""ListRecommendations"",""rpc.service"":""oteldemo.RecommendationService"",""net.peer.ip"":""172.19.0.25"",""rpc.user_agent"":""grpc-node-js/1.12.6"",""rpc.system"":""grpc"",""app.products_recommended.count"":""5"",""rpc.grpc.status_code"":""0"",""net.peer.port"":""52872""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""os.type"":""linux"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.language"":""python"",""service.version"":""2.1.3"",""telemetry.sdk.name"":""opentelemetry"",""service.namespace"":""opentelemetry-demo"",""service.name"":""recommendation"",""telemetry.auto.version"":""0.59b0"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.grpc"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
0723eccbe958167a1fc660602dc954ad,3bb2955f6245e028,null,874a202fe764e27e,256,/oteldemo.ProductCatalogService/ListProducts,SPAN_KIND_CLIENT,1761344705870823676,1761344705871651301,"{""rpc.method"":""ListProducts"",""rpc.service"":""oteldemo.ProductCatalogService"",""rpc.system"":""grpc"",""rpc.grpc.status_code"":""0""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""service.version"":""2.1.3"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.auto.version"":""0.59b0"",""service.namespace"":""opentelemetry-demo"",""os.type"":""linux"",""service.name"":""recommendation"",""telemetry.sdk.language"":""python"",""telemetry.sdk.version"":""1.38.0""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.grpc"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
0723eccbe958167a1fc660602dc954ad,874a202fe764e27e,null,3671e5915012124f,256,get_product_list,SPAN_KIND_INTERNAL,1761344705870705843,1761344705871702051,"{""app.products.count"":""10"",""app.filtered_products.count"":""9"",""app.recommendation.cache_enabled"":""false"",""app.filtered_products.list"":""[\""6E92ZMYYFZ\"",\""9SIQT8TOJO\"",\""OLJCESPC7Z\"",\""LS4PSXUNUM\"",\""L9ECAV7KIM\""]""}",null,"[{""time_unix_nano"":""1761344705870778718"",""name"":""feature_flag"",""attributes"":{""feature_flag.provider_name"":""FlagdProvider"",""feature_flag.variant"":""off"",""feature_flag.key"":""recommendationCacheFailure""},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.version"":""1.38.0"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""host.name"":""docker-desktop"",""service.name"":""recommendation"",""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""telemetry.auto.version"":""0.59b0""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""recommendation"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
ffc68b211302565071c5116c7dd663ae,a0637d191e4d12b7,null,ad7fefee4254b459,256,get_product_list,SPAN_KIND_INTERNAL,1761344704656195259,1761344704657694592,"{""app.filtered_products.list"":""[\""9SIQT8TOJO\"",\""66VCHSJNUP\"",\""LS4PSXUNUM\"",\""1YMWWN1N4O\"",\""6E92ZMYYFZ\""]"",""app.filtered_products.count"":""9"",""app.products.count"":""10"",""app.recommendation.cache_enabled"":""false""}",null,"[{""time_unix_nano"":""1761344704656421509"",""name"":""feature_flag"",""attributes"":{""feature_flag.key"":""recommendationCacheFailure"",""feature_flag.provider_name"":""FlagdProvider"",""feature_flag.variant"":""off""},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.version"":""1.38.0"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.auto.version"":""0.59b0"",""service.version"":""2.1.3"",""service.name"":""recommendation"",""service.namespace"":""opentelemetry-demo"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""recommendation"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
258eba2be5c59d0b0438f64b4f6ce8eb,d7475b6298d7b8fd,null,5ada6c85ffeaa523,null,router frontend egress,SPAN_KIND_CLIENT,1761344574407263000,1761344574429983000,"{""upstream_cluster.name"":""frontend"",""component"":""proxy"",""http.status_code"":""200"",""response_flags"":""-"",""peer.address"":""172.19.0.25:8080"",""upstream_address"":""172.19.0.25:8080"",""http.protocol"":""HTTP/1.1"",""upstream_cluster"":""frontend""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""service.version"":""2.1.3"",""service.name"":""frontend-proxy"",""telemetry.sdk.language"":""cpp"",""os.type"":""linux"",""telemetry.sdk.name"":""envoy"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
258eba2be5c59d0b0438f64b4f6ce8eb,5ada6c85ffeaa523,null,367e94ebef60838d,null,ingress,SPAN_KIND_SERVER,1761344574407066000,1761344574430033000,"{""zone"":"""",""response_size"":""1115"",""upstream_cluster"":""frontend"",""node_id"":"""",""guid:x-request-id"":""a601077e-6c21-92d1-baed-426e7e0fb695"",""upstream_cluster.name"":""frontend"",""component"":""proxy"",""downstream_cluster"":""-"",""peer.address"":""172.19.0.26"",""http.status_code"":""200"",""http.url"":""http://frontend-proxy:8080/api/recommendations?productIds=OLJCESPC7Z"",""user_agent"":""python-requests/2.32.4"",""response_flags"":""-"",""request_size"":""0"",""http.method"":""GET"",""http.protocol"":""HTTP/1.1""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""frontend-proxy"",""host.name"":""docker-desktop"",""os.type"":""linux"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""service.version"":""2.1.3"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""envoy"",""telemetry.sdk.language"":""cpp""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
258eba2be5c59d0b0438f64b4f6ce8eb,e491ad4080cb1ca1,null,a7ac25de9c71fcbe,768,oteldemo.ProductCatalogService/ListProducts,SPAN_KIND_SERVER,1761344574420805587,1761344574420926962,"{""rpc.system"":""grpc"",""rpc.grpc.status_code"":""0"",""server.port"":""46888"",""app.products.count"":""10"",""rpc.method"":""ListProducts"",""rpc.service"":""oteldemo.ProductCatalogService"",""server.address"":""172.19.0.21""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""process.command_args"":""[\""./product-catalog\""]"",""process.runtime.version"":""go1.24.9"",""process.executable.path"":""/usr/src/app/product-catalog"",""service.namespace"":""opentelemetry-demo"",""process.pid"":""1"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""go"",""process.runtime.name"":""go"",""telemetry.sdk.version"":""1.38.0"",""process.owner"":""nonroot"",""service.name"":""product-catalog"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""os.type"":""linux"",""telemetry.sdk.name"":""opentelemetry"",""process.executable.name"":""product-catalog"",""process.runtime.description"":""go version go1.24.9 linux/arm64""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
258eba2be5c59d0b0438f64b4f6ce8eb,faea2bd7674e1a87,null,d6a62a0c71aabd9d,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344574425945545,1761344574426062295,"{""server.port"":""58260"",""app.product.id"":""9SIQT8TOJO"",""rpc.service"":""oteldemo.ProductCatalogService"",""app.product.name"":""Optical Tube Assembly"",""server.address"":""172.19.0.25"",""rpc.grpc.status_code"":""0"",""rpc.system"":""grpc"",""rpc.method"":""GetProduct""}",null,"[{""time_unix_nano"":""1761344574425956962"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""service.version"":""2.1.3"",""os.type"":""linux"",""telemetry.sdk.name"":""opentelemetry"",""service.namespace"":""opentelemetry-demo"",""service.name"":""product-catalog"",""process.command_args"":""[\""./product-catalog\""]"",""process.executable.name"":""product-catalog"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.runtime.name"":""go"",""telemetry.sdk.version"":""1.38.0"",""process.executable.path"":""/usr/src/app/product-catalog"",""process.owner"":""nonroot"",""process.pid"":""1"",""telemetry.sdk.language"":""go"",""process.runtime.version"":""go1.24.9"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
